"STATION","NAME","DATE","TMAX","TMIN"
"USC00450729","BLAINE, WA US","2018-05-19","69","55"
"USC00450729","BLAINE, WA US","2018-05-20","67","54"
"USC00450729","BLAINE, WA US","2018-05-21","70","48"
"USC00450729","BLAINE, WA US","2018-05-22","72","47"
"USC00450729","BLAINE, WA US","2018-05-23","77","50"
"USC00450729","BLAINE, WA US","2018-05-24","64","56"
"USC00450729","BLAINE, WA US","2018-05-25","64","52"
"USC00450729","BLAINE, WA US","2018-05-26","63","50"
"USC00450729","BLAINE, WA US","2018-05-27","70","48"
"USC00450729","BLAINE, WA US","2018-05-28","62","48"
"USC00450729","BLAINE, WA US","2018-05-29","56","47"
"USC00450729","BLAINE, WA US","2018-05-30","65","49"
"USC00450729","BLAINE, WA US","2018-05-31","66","51"
"USC00450729","BLAINE, WA US","2018-06-01","63","51"
"USC00450729","BLAINE, WA US","2018-06-02","71","54"
"USC00450729","BLAINE, WA US","2018-06-03","59","52"
"USC00450729","BLAINE, WA US","2018-06-04","66","48"
"USC00450729","BLAINE, WA US","2018-06-05","65","47"
"USC00450729","BLAINE, WA US","2018-06-06","67","47"
"USC00450729","BLAINE, WA US","2018-06-07","64","53"
"USC00450729","BLAINE, WA US","2018-06-08","63","51"
"USC00450729","BLAINE, WA US","2018-06-09","62","49"
"USC00450729","BLAINE, WA US","2018-06-10","64","50"
"USC00450729","BLAINE, WA US","2018-06-11","67","49"
"USC00450729","BLAINE, WA US","2018-06-12","65","44"
"USC00450729","BLAINE, WA US","2018-06-13","69","52"
"USC00450729","BLAINE, WA US","2018-06-14","69","53"
"USC00450729","BLAINE, WA US","2018-06-15","70","53"
"USC00450729","BLAINE, WA US","2018-06-16","77","52"
"USC00450729","BLAINE, WA US","2018-06-17","82","52"
"USC00450729","BLAINE, WA US","2018-06-18","82","55"
"USC00450729","BLAINE, WA US","2018-06-19","76","61"
"USC00450729","BLAINE, WA US","2018-06-20","77","62"
"USC00450729","BLAINE, WA US","2018-06-21","67","57"
"USC00450729","BLAINE, WA US","2018-06-22","64","57"
"USC00450729","BLAINE, WA US","2018-06-23","71","57"
"USC00450729","BLAINE, WA US","2018-06-24","72","54"
"USC00450729","BLAINE, WA US","2018-06-25","66","54"
"USC00450729","BLAINE, WA US","2018-06-26","71","56"
"USC00450729","BLAINE, WA US","2018-06-27","70","54"
"USC00450729","BLAINE, WA US","2018-06-28","68","55"
"USC00450729","BLAINE, WA US","2018-06-29","65","57"
"USC00450729","BLAINE, WA US","2018-06-30","65","55"
"USC00450729","BLAINE, WA US","2018-07-01","71","56"
"USC00450729","BLAINE, WA US","2018-07-02","68","54"
"USC00450729","BLAINE, WA US","2018-07-03","71","47"
"USC00450729","BLAINE, WA US","2018-07-04","78","51"
"USC00450729","BLAINE, WA US","2018-07-05","78","63"
"USC00450729","BLAINE, WA US","2018-07-06","79","59"
"USC00450729","BLAINE, WA US","2018-07-07","77","60"
"USC00450729","BLAINE, WA US","2018-07-08","78","55"
"USC00450729","BLAINE, WA US","2018-07-09","72","56"
"USC00450729","BLAINE, WA US","2018-07-10","72","58"
"USC00450729","BLAINE, WA US","2018-07-11","77","59"
"USC00450729","BLAINE, WA US","2018-07-12","78","55"
"USC00450729","BLAINE, WA US","2018-07-13","77","60"
"USC00450729","BLAINE, WA US","2018-07-14","78","62"
"USC00450729","BLAINE, WA US","2018-07-15","82","54"
"USC00450729","BLAINE, WA US","2018-07-16","82","53"
"USC00450729","BLAINE, WA US","2018-07-17","75","55"
"USC00450729","BLAINE, WA US","2018-07-18","76","58"
"USC00450729","BLAINE, WA US","2018-07-19","67","58"
"USC00450729","BLAINE, WA US","2018-07-20","72","53"
"USC00450729","BLAINE, WA US","2018-07-21","74","50"
"USC00450729","BLAINE, WA US","2018-07-22","76","56"
"USC00450729","BLAINE, WA US","2018-07-23","78","59"
"USC00450729","BLAINE, WA US","2018-07-24","79","58"
"USC00450729","BLAINE, WA US","2018-07-25","79","60"
"USC00450729","BLAINE, WA US","2018-07-26","76","60"
"USC00450729","BLAINE, WA US","2018-07-27","77","61"
"USC00450729","BLAINE, WA US","2018-07-28","79","59"
"USC00450729","BLAINE, WA US","2018-07-29","80","58"
"USC00450729","BLAINE, WA US","2018-07-30","81","58"
"USC00450729","BLAINE, WA US","2018-07-31","76","60"
"USC00450729","BLAINE, WA US","2018-09-01","68","53"
"USC00450729","BLAINE, WA US","2018-09-02","72","51"
"USC00450729","BLAINE, WA US","2018-09-03","67","56"
"USC00450729","BLAINE, WA US","2018-09-04","72","52"
"USC00450729","BLAINE, WA US","2018-09-05","71","51"
"USC00450729","BLAINE, WA US","2018-09-06","75","53"
"USC00450729","BLAINE, WA US","2018-09-07","67","57"
"USC00450729","BLAINE, WA US","2018-09-08","67","56"
"USC00450729","BLAINE, WA US","2018-09-09","62","57"
"USC00450729","BLAINE, WA US","2018-09-10","64","52"
"USC00450729","BLAINE, WA US","2018-09-11","66","55"
"USC00450729","BLAINE, WA US","2018-09-12","65","54"
"USC00450729","BLAINE, WA US","2018-09-13","66","52"
"USC00450729","BLAINE, WA US","2018-09-14","64","51"
"USC00450729","BLAINE, WA US","2018-09-15","64","52"
"USC00450729","BLAINE, WA US","2018-09-16","63","55"
"USC00450729","BLAINE, WA US","2018-09-17","60","51"
"USC00450729","BLAINE, WA US","2018-09-18","61","48"
"USC00450729","BLAINE, WA US","2018-09-19","66","47"
"USC00450729","BLAINE, WA US","2018-09-20","61","54"
"USC00450729","BLAINE, WA US","2018-09-21","61","52"
"USC00450729","BLAINE, WA US","2018-11-01","57","51"
"USC00450729","BLAINE, WA US","2018-11-02","62","51"
"USC00450729","BLAINE, WA US","2018-11-03","54","50"
"USC00450729","BLAINE, WA US","2018-11-04","58","47"
"USC00450729","BLAINE, WA US","2018-11-05","55","45"
"USC00450729","BLAINE, WA US","2018-11-06","53","44"
"USC00450729","BLAINE, WA US","2018-11-07","50","33"
"USC00450729","BLAINE, WA US","2018-11-08","50","28"
"USC00450729","BLAINE, WA US","2018-11-09","43","39"
"USC00450729","BLAINE, WA US","2018-11-10","52","31"
"USC00450729","BLAINE, WA US","2018-11-11","51","30"
"USC00450729","BLAINE, WA US","2018-11-12","51","36"
"USC00450729","BLAINE, WA US","2018-11-13","51","32"
"USC00450729","BLAINE, WA US","2018-11-14","52","43"
"USC00450729","BLAINE, WA US","2018-11-15","52","44"
"USC00450729","BLAINE, WA US","2018-11-16","55","40"
"USC00450729","BLAINE, WA US","2018-11-17","50","30"
"USC00450729","BLAINE, WA US","2018-11-18","47","29"
"USC00450729","BLAINE, WA US","2018-11-19","55","32"
"USC00450729","BLAINE, WA US","2018-11-20","54","36"
"USC00450729","BLAINE, WA US","2018-11-21","55","36"
"USC00450729","BLAINE, WA US","2018-11-22","54","46"
"USC00450729","BLAINE, WA US","2018-11-23","48","42"
"USC00450729","BLAINE, WA US","2018-11-24","49","44"
"USC00450729","BLAINE, WA US","2018-11-25","52","41"
"USC00450729","BLAINE, WA US","2018-11-26","57","45"
"USC00450729","BLAINE, WA US","2018-11-27","58","50"
"USC00450729","BLAINE, WA US","2018-11-28","50","44"
"USC00450729","BLAINE, WA US","2018-11-29","50","43"
"USC00450729","BLAINE, WA US","2018-11-30","47","41"
"USC00450729","BLAINE, WA US","2019-01-01","42","30"
"USC00450729","BLAINE, WA US","2019-01-02","48","33"
"USC00450729","BLAINE, WA US","2019-01-03","54","46"
"USC00450729","BLAINE, WA US","2019-01-04","52","43"
"USC00450729","BLAINE, WA US","2019-01-05","50","40"
"USC00450729","BLAINE, WA US","2019-01-06","47","34"
"USC00450729","BLAINE, WA US","2019-01-07","43","30"
"USC00450729","BLAINE, WA US","2019-01-08","42","31"
"USC00450729","BLAINE, WA US","2019-01-09","54","39"
"USC00450729","BLAINE, WA US","2019-01-10","53","47"
"USC00450729","BLAINE, WA US","2019-01-11","54","38"
"USC00450729","BLAINE, WA US","2019-01-12","48","33"
"USC00450729","BLAINE, WA US","2019-01-13","50","32"
"USC00450729","BLAINE, WA US","2019-01-14","40","29"
"USC00450729","BLAINE, WA US","2019-01-15","48","31"
"USC00450729","BLAINE, WA US","2019-01-16","53","41"
"USC00450729","BLAINE, WA US","2019-01-17","56","39"
"USC00450729","BLAINE, WA US","2019-01-18","51","44"
"USC00450729","BLAINE, WA US","2019-01-19","53","40"
"USC00450729","BLAINE, WA US","2019-01-20","48","30"
"USC00450729","BLAINE, WA US","2019-01-21","46","27"
"USC00450729","BLAINE, WA US","2019-01-22","40","37"
"USC00450729","BLAINE, WA US","2019-01-23","44","38"
"USC00450729","BLAINE, WA US","2019-01-24","45","39"
"USC00450729","BLAINE, WA US","2019-01-25","46","40"
"USC00450729","BLAINE, WA US","2019-01-26","47","34"
"USC00450729","BLAINE, WA US","2019-01-27","45","31"
"USC00450729","BLAINE, WA US","2019-01-28","51","30"
"USC00450729","BLAINE, WA US","2019-01-29","47","26"
"USC00450729","BLAINE, WA US","2019-01-30","44","29"
"USC00450729","BLAINE, WA US","2019-01-31","50","41"
"USC00450729","BLAINE, WA US","2019-02-01","49","41"
"USC00450729","BLAINE, WA US","2019-02-02","48","38"
"USC00450729","BLAINE, WA US","2019-02-03","40","18"
"USC00450729","BLAINE, WA US","2019-02-04","25","15"
"USC00450729","BLAINE, WA US","2019-02-05","33","16"
"USC00450729","BLAINE, WA US","2019-02-06","36","18"
"USC00450729","BLAINE, WA US","2019-02-07","38","18"
"USC00450729","BLAINE, WA US","2019-02-08","37","24"
"USC00450729","BLAINE, WA US","2019-02-09","33","26"
"USC00450729","BLAINE, WA US","2019-02-10","27","19"
"USC00450729","BLAINE, WA US","2019-02-11","30","22"
"USC00450729","BLAINE, WA US","2019-02-12","29","22"
"USC00450729","BLAINE, WA US","2019-02-13","38","27"
"USC00450729","BLAINE, WA US","2019-02-14","41","23"
"USC00450729","BLAINE, WA US","2019-02-15","44","31"
"USC00450729","BLAINE, WA US","2019-02-16","42","29"
"USC00450729","BLAINE, WA US","2019-02-17","44","27"
"USC00450729","BLAINE, WA US","2019-02-18","36","25"
"USC00450729","BLAINE, WA US","2019-02-19","38","31"
"USC00450729","BLAINE, WA US","2019-02-20","36","30"
"USC00450729","BLAINE, WA US","2019-02-21","43","33"
"USC00450729","BLAINE, WA US","2019-02-22","43","36"
"USC00450729","BLAINE, WA US","2019-02-23","45","33"
"USC00450729","BLAINE, WA US","2019-02-24","44","37"
"USC00450729","BLAINE, WA US","2019-02-25","40","30"
"USC00450729","BLAINE, WA US","2019-02-26","39","28"
"USC00450729","BLAINE, WA US","2019-02-27","43","33"
"USC00450729","BLAINE, WA US","2019-02-28","42","28"
"USC00450729","BLAINE, WA US","2019-03-01","48","26"
"USC00450729","BLAINE, WA US","2019-03-02","45","24"
"USC00450729","BLAINE, WA US","2019-03-03","44","31"
"USC00450729","BLAINE, WA US","2019-03-04","43","29"
"USC00450729","BLAINE, WA US","2019-03-05","45","26"
"USC00450729","BLAINE, WA US","2019-03-06","39","22"
"USC00450729","BLAINE, WA US","2019-03-07","45","33"
"USC00450729","BLAINE, WA US","2019-03-08","45","28"
"USC00450729","BLAINE, WA US","2019-03-09","45","25"
"USC00450729","BLAINE, WA US","2019-03-10","47","25"
"USC00450729","BLAINE, WA US","2019-03-11","46","32"
"USC00450729","BLAINE, WA US","2019-03-12","49","33"
"USC00450729","BLAINE, WA US","2019-03-13","47","35"
"USC00450729","BLAINE, WA US","2019-03-14","50","35"
"USC00450729","BLAINE, WA US","2019-03-15","58","38"
"USC00450729","BLAINE, WA US","2019-03-16","59","35"
"USC00450729","BLAINE, WA US","2019-03-17","63","31"
"USC00450729","BLAINE, WA US","2019-03-18","63","37"
"USC00450729","BLAINE, WA US","2019-03-19","69","36"
"USC00450729","BLAINE, WA US","2019-03-20","62","36"
"USC00450729","BLAINE, WA US","2019-03-21","62","39"
"USC00450729","BLAINE, WA US","2019-03-22","63","45"
"USC00450729","BLAINE, WA US","2019-03-23","51","50"
"USC00450729","BLAINE, WA US","2019-03-24","59","40"
"USC00450729","BLAINE, WA US","2019-03-25","53","39"
"USC00450729","BLAINE, WA US","2019-03-26","59","44"
"USC00450729","BLAINE, WA US","2019-03-27","55","38"
"USC00450729","BLAINE, WA US","2019-03-28","62","45"
"USC00450729","BLAINE, WA US","2019-03-29","66","38"
"USC00450729","BLAINE, WA US","2019-03-30","63","37"
"USC00450729","BLAINE, WA US","2019-03-31","62","38"
"USC00450729","BLAINE, WA US","2019-04-01","62","40"
"USC00450729","BLAINE, WA US","2019-04-02","48","41"
"USC00450729","BLAINE, WA US","2019-04-03","69","48"
"USC00450729","BLAINE, WA US","2019-04-04","55","47"
"USC00450729","BLAINE, WA US","2019-04-05","57","47"
"USC00450729","BLAINE, WA US","2019-04-06","49","45"
"USC00450729","BLAINE, WA US","2019-04-07","56","44"
"USC00450729","BLAINE, WA US","2019-04-08","56","40"
"USC00450729","BLAINE, WA US","2019-04-09","55","45"
"USC00450729","BLAINE, WA US","2019-04-10","56","46"
"USC00450729","BLAINE, WA US","2019-04-11","49","44"
"USC00450729","BLAINE, WA US","2019-04-12","56","45"
"USC00450729","BLAINE, WA US","2019-04-13","50","46"
"USC00450729","BLAINE, WA US","2019-04-14","49","43"
"USC00450729","BLAINE, WA US","2019-04-15","57","40"
"USC00450729","BLAINE, WA US","2019-04-16","57","38"
"USC00450729","BLAINE, WA US","2019-04-17","54","47"
"USC00450729","BLAINE, WA US","2019-04-18","59","50"
"USC00450729","BLAINE, WA US","2019-04-19","59","46"
"USC00450729","BLAINE, WA US","2019-04-20","61","39"
"USC00450729","BLAINE, WA US","2019-04-21","59","42"
"USC00450729","BLAINE, WA US","2019-04-22","51","47"
"USC00450729","BLAINE, WA US","2019-04-23","52","50"
"USC00450729","BLAINE, WA US","2019-04-24","59","40"
"USC00450729","BLAINE, WA US","2019-04-25","59","37"
"USC00450729","BLAINE, WA US","2019-04-26","57","42"
"USC00450729","BLAINE, WA US","2019-04-27","55","44"
"USC00450729","BLAINE, WA US","2019-04-28","53","36"
"USC00450729","BLAINE, WA US","2019-04-29","64","36"
"USC00450729","BLAINE, WA US","2019-04-30","63","36"
"USC00450729","BLAINE, WA US","2019-05-01","65","48"
"USC00450729","BLAINE, WA US","2019-05-02","61","48"
"USC00450729","BLAINE, WA US","2019-05-03","60","48"
"USC00450729","BLAINE, WA US","2019-05-04","60","42"
"USC00450729","BLAINE, WA US","2019-05-05","67","43"
"USC00450729","BLAINE, WA US","2019-05-06","66","45"
"USC00450729","BLAINE, WA US","2019-05-07","70","45"
"USC00450729","BLAINE, WA US","2019-05-08","70","49"
"USC00450729","BLAINE, WA US","2019-05-09","70","51"
"USC00450729","BLAINE, WA US","2019-05-10","81","47"
"USC00450729","BLAINE, WA US","2019-05-11","75","50"
"USC00450729","BLAINE, WA US","2019-05-12","74","51"
"USC00450729","BLAINE, WA US","2019-05-13","59","48"
"USC00450729","BLAINE, WA US","2019-05-14","62","51"
"USC00450729","BLAINE, WA US","2019-05-15","60","49"
"USC00450729","BLAINE, WA US","2019-05-16","71","51"
"USC00450729","BLAINE, WA US","2019-05-17","64","52"
"USC00450729","BLAINE, WA US","2019-05-18","69","50"
"USC00450729","BLAINE, WA US","2019-05-19","69","50"
"USC00450729","BLAINE, WA US","2019-05-20","69","54"
"USC00450729","BLAINE, WA US","2019-05-21","67","50"
"USC00450729","BLAINE, WA US","2019-05-22","64","50"
"USC00450729","BLAINE, WA US","2019-05-23","73","55"
"USC00450729","BLAINE, WA US","2019-05-24","61","54"
"USC00450729","BLAINE, WA US","2019-05-25","56","52"
"USC00450729","BLAINE, WA US","2019-05-26","65","50"
"USC00450729","BLAINE, WA US","2019-05-27","75","49"
"USC00450729","BLAINE, WA US","2019-05-28","66","54"
"USC00450729","BLAINE, WA US","2019-05-29","69","51"
"USC00450729","BLAINE, WA US","2019-05-30","59","52"
"USC00450729","BLAINE, WA US","2019-05-31","73","52"
"USC00450729","BLAINE, WA US","2019-06-01","73","52"
"USC00450729","BLAINE, WA US","2019-06-02","73","53"
"USC00450729","BLAINE, WA US","2019-06-03","68","51"
"USC00450729","BLAINE, WA US","2019-06-04","68","48"
"USC00450729","BLAINE, WA US","2019-06-05","62","52"
"USC00450729","BLAINE, WA US","2019-06-06","61","50"
"USC00450729","BLAINE, WA US","2019-06-07","62","50"
"USC00450729","BLAINE, WA US","2019-06-08","54","44"
"USC00450729","BLAINE, WA US","2019-06-09","63","47"
"USC00450729","BLAINE, WA US","2019-06-10","69","52"
"USC00450729","BLAINE, WA US","2019-06-11","80","53"
"USC00450729","BLAINE, WA US","2019-06-12","80","59"
"USC00450729","BLAINE, WA US","2019-06-13","83","58"
"USC00450729","BLAINE, WA US","2019-06-14","69","55"
"USC00450729","BLAINE, WA US","2019-06-15","69","56"
"USC00450729","BLAINE, WA US","2019-06-16","67","53"
"USC00450729","BLAINE, WA US","2019-06-17","71","56"
"USC00450729","BLAINE, WA US","2019-06-18","72","56"
"USC00450729","BLAINE, WA US","2019-06-19","67","52"
"USC00450729","BLAINE, WA US","2019-06-20","63","51"
"USC00450729","BLAINE, WA US","2019-06-21","64","54"
"USC00450729","BLAINE, WA US","2019-06-22","67","54"
"USC00450729","BLAINE, WA US","2019-06-23","62","53"
"USC00450729","BLAINE, WA US","2019-06-24","68","52"
"USC00450729","BLAINE, WA US","2019-06-25","73","47"
"USC00450729","BLAINE, WA US","2019-06-26","71","55"
"USC00450729","BLAINE, WA US","2019-06-27","73","56"
"USC00450729","BLAINE, WA US","2019-06-28","67","56"
"USC00450729","BLAINE, WA US","2019-06-29","73","55"
"USC00450729","BLAINE, WA US","2019-06-30","76","52"
"USC00450729","BLAINE, WA US","2019-07-01","76","56"
"USC00450729","BLAINE, WA US","2019-07-02","64","56"
"USC00450729","BLAINE, WA US","2019-07-03","60","58"
"USC00450729","BLAINE, WA US","2019-07-04","64","57"
"USC00450729","BLAINE, WA US","2019-07-05","63","57"
"USC00450729","BLAINE, WA US","2019-07-06","70","58"
"USC00450729","BLAINE, WA US","2019-07-07","67","57"
"USC00450729","BLAINE, WA US","2019-07-08","63","54"
"USC00450729","BLAINE, WA US","2019-07-09","70","51"
"USC00450729","BLAINE, WA US","2019-07-10","73","62"
"USC00450729","BLAINE, WA US","2019-07-11","69","60"
"USC00450729","BLAINE, WA US","2019-07-12","73","54"
"USC00450729","BLAINE, WA US","2019-07-13","73","52"
"USC00450729","BLAINE, WA US","2019-07-14","76","58"
"USC00450729","BLAINE, WA US","2019-07-15","72","58"
"USC00450729","BLAINE, WA US","2019-07-16","74","54"
"USC00450729","BLAINE, WA US","2019-07-17","65","59"
"USC00450729","BLAINE, WA US","2019-07-18","63","56"
"USC00450729","BLAINE, WA US","2019-07-19","70","54"
"USC00450729","BLAINE, WA US","2019-07-20","77","46"
"USC00450729","BLAINE, WA US","2019-07-21","85","52"
"USC00450729","BLAINE, WA US","2019-07-22","81","55"
"USC00450729","BLAINE, WA US","2019-07-23","74","57"
"USC00450729","BLAINE, WA US","2019-07-24","68","58"
"USC00450729","BLAINE, WA US","2019-07-25","71","53"
"USC00450729","BLAINE, WA US","2019-07-26","79","59"
"USC00450729","BLAINE, WA US","2019-07-27","77","59"
"USC00450729","BLAINE, WA US","2019-07-28","72","56"
"USC00450729","BLAINE, WA US","2019-07-29","75","56"
"USC00450729","BLAINE, WA US","2019-07-30","75","58"
"USC00450729","BLAINE, WA US","2019-07-31","71","60"
"USC00450729","BLAINE, WA US","2019-08-01","77","59"
"USC00450729","BLAINE, WA US","2019-08-02","73","61"
"USC00450729","BLAINE, WA US","2019-08-03","76","50"
"USC00450729","BLAINE, WA US","2019-08-04","76","55"
"USC00450729","BLAINE, WA US","2019-08-05","81","60"
"USC00450729","BLAINE, WA US","2019-08-06","80","58"
"USC00450729","BLAINE, WA US","2019-08-07","75","57"
"USC00450729","BLAINE, WA US","2019-08-08","73","57"
"USC00450729","BLAINE, WA US","2019-08-09","71","62"
"USC00450729","BLAINE, WA US","2019-08-10","62","59"
"USC00450729","BLAINE, WA US","2019-08-11","66","60"
"USC00450729","BLAINE, WA US","2019-08-12","68","60"
"USC00450729","BLAINE, WA US","2019-08-13","75","56"
"USC00450729","BLAINE, WA US","2019-08-14","79","59"
"USC00450729","BLAINE, WA US","2019-08-15","80","58"
"USC00450729","BLAINE, WA US","2019-08-16","77","59"
"USC00450729","BLAINE, WA US","2019-08-17","62","59"
"USC00450729","BLAINE, WA US","2019-08-18","69","58"
"USC00450729","BLAINE, WA US","2019-08-19","67","58"
"USC00450729","BLAINE, WA US","2019-08-20","71","52"
"USC00450729","BLAINE, WA US","2019-08-21","75","62"
"USC00450729","BLAINE, WA US","2019-08-22","65","55"
"USC00450729","BLAINE, WA US","2019-08-23","66","53"
"USC00450729","BLAINE, WA US","2019-08-24","71","52"
"USC00450729","BLAINE, WA US","2019-08-25","72","54"
"USC00450729","BLAINE, WA US","2019-08-26","73","48"
"USC00450729","BLAINE, WA US","2019-08-27","77","52"
"USC00450729","BLAINE, WA US","2019-08-28","79","53"
"USC00450729","BLAINE, WA US","2019-08-29","64","62"
"USC00450729","BLAINE, WA US","2019-08-30","63","62"
"USC00450729","BLAINE, WA US","2019-08-31","77","61"
"USC00450729","BLAINE, WA US","2019-09-01","76","58"
"USC00450729","BLAINE, WA US","2019-09-02","75","56"
"USC00450729","BLAINE, WA US","2019-09-03","76","54"
"USC00450729","BLAINE, WA US","2019-09-04","72","59"
"USC00450729","BLAINE, WA US","2019-09-05","77","52"
"USC00450729","BLAINE, WA US","2019-09-06","80","53"
"USC00450729","BLAINE, WA US","2019-09-07","68","54"
"USC00450729","BLAINE, WA US","2019-09-08","68","58"
"USC00450729","BLAINE, WA US","2019-09-09","66","60"
"USC00450729","BLAINE, WA US","2019-09-10","65","57"
"USC00450729","BLAINE, WA US","2019-09-11","68","55"
"USC00450729","BLAINE, WA US","2019-09-12","67","57"
"USC00450729","BLAINE, WA US","2019-09-13","66","59"
"USC00450729","BLAINE, WA US","2019-09-14","61","59"
"USC00450729","BLAINE, WA US","2019-09-15","65","58"
"USC00450729","BLAINE, WA US","2019-09-16","61","54"
"USC00450729","BLAINE, WA US","2019-09-17","64","57"
"USC00450729","BLAINE, WA US","2019-09-18","63","54"
"USC00450729","BLAINE, WA US","2019-09-19","66","49"
"USC00450729","BLAINE, WA US","2019-09-20","65","54"
"USC00450729","BLAINE, WA US","2019-09-21","68","55"
"USC00450729","BLAINE, WA US","2019-09-22","66","59"
"USC00450729","BLAINE, WA US","2019-09-23","59","53"
"USC00450729","BLAINE, WA US","2019-09-24","57","56"
"USC00450729","BLAINE, WA US","2019-09-25","65","54"
"USC00450729","BLAINE, WA US","2019-09-26","62","55"
"USC00450729","BLAINE, WA US","2019-09-27","58","46"
"USC00450729","BLAINE, WA US","2019-09-28","60","46"
"USC00450729","BLAINE, WA US","2019-09-29","60","48"
"USC00450729","BLAINE, WA US","2019-09-30","57","40"
"USC00450729","BLAINE, WA US","2019-10-01","58","39"
"USC00450729","BLAINE, WA US","2019-10-02","60","40"
"USC00450729","BLAINE, WA US","2019-10-03","62","50"
"USC00450729","BLAINE, WA US","2019-10-04","51","48"
"USC00450729","BLAINE, WA US","2019-10-05","55","49"
"USC00450729","BLAINE, WA US","2019-10-06","56","39"
"USC00450729","BLAINE, WA US","2019-10-07","62","51"
"USC00450729","BLAINE, WA US","2019-10-08","59","45"
"USC00450729","BLAINE, WA US","2019-10-09","50","37"
"USC00450729","BLAINE, WA US","2019-10-10","52","31"
"USC00450729","BLAINE, WA US","2019-10-11","60","34"
"USC00450729","BLAINE, WA US","2019-10-12","57","38"
"USC00450729","BLAINE, WA US","2019-10-13","56","49"
"USC00450729","BLAINE, WA US","2019-10-14","56","41"
"USC00450729","BLAINE, WA US","2019-10-15","53","42"
"USC00450729","BLAINE, WA US","2019-10-16","54","51"
"USC00450729","BLAINE, WA US","2019-10-17","60","50"
"USC00450729","BLAINE, WA US","2019-10-18","55","48"
"USC00450729","BLAINE, WA US","2019-10-19","51","47"
"USC00450729","BLAINE, WA US","2019-10-20","50","47"
"USC00450729","BLAINE, WA US","2019-10-21","51","50"
"USC00450729","BLAINE, WA US","2019-10-22","52","50"
"USC00450729","BLAINE, WA US","2019-10-23","58","44"
"USC00450729","BLAINE, WA US","2019-10-24","56","45"
"USC00450729","BLAINE, WA US","2019-10-25","58","44"
"USC00450729","BLAINE, WA US","2019-10-26","57","39"
"USC00450729","BLAINE, WA US","2019-10-27","56","40"
"USC00450729","BLAINE, WA US","2019-10-28","55","35"
"USC00450729","BLAINE, WA US","2019-10-29","51","37"
"USC00450729","BLAINE, WA US","2019-10-30","48","30"
"USC00450729","BLAINE, WA US","2019-10-31","50","34"
"USC00450729","BLAINE, WA US","2019-11-01","51","33"
"USC00450729","BLAINE, WA US","2019-11-02","46","33"
"USC00450729","BLAINE, WA US","2019-11-03","55","40"
"USC00450729","BLAINE, WA US","2019-11-04","52","43"
"USC00450729","BLAINE, WA US","2019-11-05","53","38"
"USC00450729","BLAINE, WA US","2019-11-06","52","36"
"USC00450729","BLAINE, WA US","2019-11-07","54","37"
"USC00450729","BLAINE, WA US","2019-11-08","52","50"
"USC00450729","BLAINE, WA US","2019-11-09","54","50"
"USC00450729","BLAINE, WA US","2019-11-10","56","41"
"USC00450729","BLAINE, WA US","2019-11-11","55","52"
"USC00450729","BLAINE, WA US","2019-11-12","54","44"
"USC00450729","BLAINE, WA US","2019-11-13","50","48"
"USC00450729","BLAINE, WA US","2019-11-14","50","42"
"USC00450729","BLAINE, WA US","2019-11-15","53","47"
"USC00450729","BLAINE, WA US","2019-11-16","56","47"
"USC00450729","BLAINE, WA US","2019-11-17","57","46"
"USC00450729","BLAINE, WA US","2019-11-18","56","46"
"USC00450729","BLAINE, WA US","2019-11-19","50","46"
"USC00450729","BLAINE, WA US","2019-11-20","53","42"
"USC00450729","BLAINE, WA US","2019-11-21","54","31"
"USC00450729","BLAINE, WA US","2019-11-22","47","30"
"USC00450729","BLAINE, WA US","2019-11-23","53","42"
"USC00450729","BLAINE, WA US","2019-11-24","49","45"
"USC00450729","BLAINE, WA US","2019-11-25","51","41"
"USC00450729","BLAINE, WA US","2019-11-26","45","36"
"USC00450729","BLAINE, WA US","2019-11-27","43","37"
"USC00450729","BLAINE, WA US","2019-11-28","40","26"
"USC00450729","BLAINE, WA US","2019-11-29","40","28"
"USC00450729","BLAINE, WA US","2019-11-30","41","25"
"USC00450729","BLAINE, WA US","2019-12-01","43","28"
"USC00450729","BLAINE, WA US","2019-12-02","39","35"
"USC00450729","BLAINE, WA US","2019-12-03","41","39"
"USC00450729","BLAINE, WA US","2019-12-04","49","41"
"USC00450729","BLAINE, WA US","2019-12-05","48","40"
"USC00450729","BLAINE, WA US","2019-12-06","49","43"
"USC00450729","BLAINE, WA US","2019-12-07","52","45"
"USC00450729","BLAINE, WA US","2019-12-08","49","36"
"USC00450729","BLAINE, WA US","2019-12-09","49","35"
"USC00450729","BLAINE, WA US","2019-12-10","42","36"
"USC00450729","BLAINE, WA US","2019-12-11","40","39"
"USC00450729","BLAINE, WA US","2019-12-12","48","40"
"USC00450729","BLAINE, WA US","2019-12-13","49","44"
"USC00450729","BLAINE, WA US","2019-12-14","47","41"
"USC00450729","BLAINE, WA US","2019-12-15","43","39"
"USC00450729","BLAINE, WA US","2019-12-16","43","34"
"USC00450729","BLAINE, WA US","2019-12-17","42","38"
"USC00450729","BLAINE, WA US","2019-12-18","49","41"
"USC00450729","BLAINE, WA US","2019-12-19","51","42"
"USC00450729","BLAINE, WA US","2019-12-20","48","41"
"USC00450729","BLAINE, WA US","2019-12-21","44","36"
"USC00450729","BLAINE, WA US","2019-12-22","44","33"
