"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"JA000047649","34.767","136.15","161.0","1992-06-02","70","83","56"
"JA000047649","34.767","136.15","161.0","1992-06-03","73","87","58"
"JA000047649","34.767","136.15","161.0","1992-06-04","73","80","62"
"JA000047649","34.767","136.15","161.0","1992-06-05","70","81",
"JA000047649","34.767","136.15","161.0","1992-06-06","76","86","60"
"JA000047649","34.767","136.15","161.0","1992-06-07","71","77",
"JA000047649","34.767","136.15","161.0","1992-06-08","64","71",
"JA000047649","34.767","136.15","161.0","1992-06-09","66","79",
"JA000047649","34.767","136.15","161.0","1992-06-10","71","79","54"
"JA000047649","34.767","136.15","161.0","1992-06-11","70","82",
"JA000047649","34.767","136.15","161.0","1992-06-12","67","79",
"JA000047649","34.767","136.15","161.0","1992-06-13","69","78","56"
"JA000047649","34.767","136.15","161.0","1992-06-14","71","80","61"
"JA000047649","34.767","136.15","161.0","1992-06-15","69","79",
"JA000047649","34.767","136.15","161.0","1992-06-16","71","82","61"
"JA000047649","34.767","136.15","161.0","1992-06-17","65","72",
"JA000047649","34.767","136.15","161.0","1992-06-18","67","79",
"JA000047649","34.767","136.15","161.0","1992-06-19","67","80","59"
"JA000047649","34.767","136.15","161.0","1992-06-20","62","73",
"JA000047649","34.767","136.15","161.0","1992-06-22","68","78","54"
"JA000047649","34.767","136.15","161.0","1992-06-23","64",,
"JA000047649","34.767","136.15","161.0","1992-06-24","66","75",
"JA000047649","34.767","136.15","161.0","1992-06-25","67","79",
"JA000047649","34.767","136.15","161.0","1992-06-26","70","80","57"
"JA000047649","34.767","136.15","161.0","1992-06-27","65","71","62"
"JA000047649","34.767","136.15","161.0","1992-06-28","70","80","62"
"JA000047649","34.767","136.15","161.0","1992-06-29","69","78","62"
"JA000047649","34.767","136.15","161.0","1992-06-30","65",,
"JA000047649","34.767","136.15","161.0","1992-07-01","69","80",
"JA000047649","34.767","136.15","161.0","1992-07-02","70","78","61"
"JA000047649","34.767","136.15","161.0","1992-07-03","72","81","66"
"JA000047649","34.767","136.15","161.0","1992-07-04","77","87","67"
"JA000047649","34.767","136.15","161.0","1992-07-05","69","73",
"JA000047649","34.767","136.15","161.0","1992-07-06","73","81","68"
"JA000047649","34.767","136.15","161.0","1992-07-07","73","84","68"
"JA000047649","34.767","136.15","161.0","1992-07-08","76","86",
"JA000047649","34.767","136.15","161.0","1992-07-09","74","86",
"JA000047649","34.767","136.15","161.0","1992-07-10","76","90","64"
"JA000047649","34.767","136.15","161.0","1992-07-11","75","84","68"
"JA000047649","34.767","136.15","161.0","1992-07-12","75","86",
"JA000047649","34.767","136.15","161.0","1992-07-13","75","85","69"
"JA000047649","34.767","136.15","161.0","1992-07-14","73","78",
"JA000047649","34.767","136.15","161.0","1992-07-15","75","82","69"
"JA000047649","34.767","136.15","161.0","1992-07-16","74","81",
"JA000047649","34.767","136.15","161.0","1992-07-17","72","74","68"
"JA000047649","34.767","136.15","161.0","1992-07-18","74","86",
"JA000047649","34.767","136.15","161.0","1992-07-19","77","89",
"JA000047649","34.767","136.15","161.0","1992-07-20","81","91","68"
"JA000047649","34.767","136.15","161.0","1992-07-21","82","95",
"JA000047649","34.767","136.15","161.0","1992-07-22","81","94",
"JA000047649","34.767","136.15","161.0","1992-07-23","83","94","70"
"JA000047649","34.767","136.15","161.0","1992-07-24","78","90",
"JA000047649","34.767","136.15","161.0","1992-07-25","81","92","67"
"JA000047649","34.767","136.15","161.0","1992-07-26","81","92",
"JA000047649","34.767","136.15","161.0","1992-07-27","81","94",
"JA000047649","34.767","136.15","161.0","1992-07-28","83","94","68"
"JA000047649","34.767","136.15","161.0","1992-07-29","84","96",
"JA000047649","34.767","136.15","161.0","1992-07-30","83","96","71"
"JA000047649","34.767","136.15","161.0","1992-07-31","84","95","73"
"JA000047649","34.767","136.15","161.0","1992-08-01","81","93",
"JA000047649","34.767","136.15","161.0","1992-08-02","78","90",
"JA000047649","34.767","136.15","161.0","1992-08-03","69","74",
"JA000047649","34.767","136.15","161.0","1992-08-04","71","75","67"
"JA000047649","34.767","136.15","161.0","1992-08-05","75","85","69"
"JA000047649","34.767","136.15","161.0","1992-08-06","80","91","69"
"JA000047649","34.767","136.15","161.0","1992-08-07","80","90","72"
"JA000047649","34.767","136.15","161.0","1992-08-08","79","88","74"
"JA000047649","34.767","136.15","161.0","1992-08-09","76","88",
"JA000047649","34.767","136.15","161.0","1992-08-10","78","89",
"JA000047649","34.767","136.15","161.0","1992-08-11","76","87","70"
"JA000047649","34.767","136.15","161.0","1992-08-12","74","86","71"
"JA000047649","34.767","136.15","161.0","1992-08-13","77","85",
"JA000047649","34.767","136.15","161.0","1992-08-14","81","91","72"
"JA000047649","34.767","136.15","161.0","1992-08-15","79","90",
"JA000047649","34.767","136.15","161.0","1992-08-16","81","89","70"
"JA000047649","34.767","136.15","161.0","1992-08-17","79","86",
"JA000047649","34.767","136.15","161.0","1992-08-18","76","78","75"
"JA000047649","34.767","136.15","161.0","1992-08-19","76","78",
"JA000047649","34.767","136.15","161.0","1992-08-20","75","85",
"JA000047649","34.767","136.15","161.0","1992-08-21","80","91","66"
"JA000047649","34.767","136.15","161.0","1992-08-22","80","91",
"JA000047649","34.767","136.15","161.0","1992-08-23","80","90","71"
"JA000047649","34.767","136.15","161.0","1992-08-24","78","90",
"JA000047649","34.767","136.15","161.0","1992-08-25","81","90","72"
"JA000047649","34.767","136.15","161.0","1992-08-26","80","90",
"JA000047649","34.767","136.15","161.0","1992-08-27","79","92","71"
"JA000047649","34.767","136.15","161.0","1992-08-28","76","91",
"JA000047649","34.767","136.15","161.0","1992-08-29","79","91","68"
"JA000047649","34.767","136.15","161.0","1992-08-30","80","89","72"
"JA000047649","34.767","136.15","161.0","1992-08-31","80","89","72"
"JA000047649","34.767","136.15","161.0","1992-09-01","80","88","73"
"JA000047649","34.767","136.15","161.0","1992-09-02","80","91",
"JA000047649","34.767","136.15","161.0","1992-09-03","81","91","71"
"JA000047649","34.767","136.15","161.0","1992-09-04","82","93","73"
"JA000047649","34.767","136.15","161.0","1992-09-05","74","86",
"JA000047649","34.767","136.15","161.0","1992-09-06","74","85","62"
"JA000047649","34.767","136.15","161.0","1992-09-07","74","86",
"JA000047649","34.767","136.15","161.0","1992-09-08","75","86","64"
"JA000047649","34.767","136.15","161.0","1992-09-09","77","89","68"
"JA000047649","34.767","136.15","161.0","1992-09-10","71","80",
"JA000047649","34.767","136.15","161.0","1992-09-11","68","81",
"JA000047649","34.767","136.15","161.0","1992-09-12","64","81",
"JA000047649","34.767","136.15","161.0","1992-09-13","71","79","59"
"JA000047649","34.767","136.15","161.0","1992-09-14","69","72","67"
"JA000047649","34.767","136.15","161.0","1992-09-15","74","85","67"
"JA000047649","34.767","136.15","161.0","1992-09-16","73","86",
"JA000047649","34.767","136.15","161.0","1992-09-17","71","85",
"JA000047649","34.767","136.15","161.0","1992-09-18","72","80","60"
"JA000047649","34.767","136.15","161.0","1992-09-19","70","83",
"JA000047649","34.767","136.15","161.0","1992-09-20","65","76",
"JA000047649","34.767","136.15","161.0","1992-09-21","65","78","56"
"JA000047649","34.767","136.15","161.0","1992-09-22","69","74","56"
"JA000047649","34.767","136.15","161.0","1992-09-23","72","78","66"
"JA000047649","34.767","136.15","161.0","1992-09-24","73",,"67"
"JA000047649","34.767","136.15","161.0","1992-09-25","71","82",
"JA000047649","34.767","136.15","161.0","1992-09-26","66","78",
"JA000047649","34.767","136.15","161.0","1992-09-27","58","71",
"JA000047649","34.767","136.15","161.0","1992-09-28","62","72","45"
"JA000047649","34.767","136.15","161.0","1992-09-29","65","68","56"
"JA000047649","34.767","136.15","161.0","1992-09-30","67","79",
"JA000047649","34.767","136.15","161.0","1992-10-01","70","74","59"
"JA000047649","34.767","136.15","161.0","1992-10-02","71","84",
"JA000047649","34.767","136.15","161.0","1992-10-03","72","85","63"
"JA000047649","34.767","136.15","161.0","1992-10-04","68","81",
"JA000047649","34.767","136.15","161.0","1992-10-05","58","65",
"JA000047649","34.767","136.15","161.0","1992-10-06","55","68",
"JA000047649","34.767","136.15","161.0","1992-10-07","62","68","44"
"JA000047649","34.767","136.15","161.0","1992-10-08","58","62",
"JA000047649","34.767","136.15","161.0","1992-10-09","62","71",
"JA000047649","34.767","136.15","161.0","1992-10-10","59","70",
"JA000047649","34.767","136.15","161.0","1992-10-11","64","73","50"
"JA000047649","34.767","136.15","161.0","1992-10-12","65","71","59"
"JA000047649","34.767","136.15","161.0","1992-10-13","65","72","61"
"JA000047649","34.767","136.15","161.0","1992-10-14","64","66",
"JA000047649","34.767","136.15","161.0","1992-10-15","63","72",
"JA000047649","34.767","136.15","161.0","1992-10-16","63","72",
"JA000047649","34.767","136.15","161.0","1992-10-17","60","74","51"
"JA000047649","34.767","136.15","161.0","1992-10-18","64","75","51"
"JA000047649","34.767","136.15","161.0","1992-10-19","64","70","58"
"JA000047649","34.767","136.15","161.0","1992-10-20","60","66",
"JA000047649","34.767","136.15","161.0","1992-10-21","56","68",
"JA000047649","34.767","136.15","161.0","1992-10-22","60","71","45"
"JA000047649","34.767","136.15","161.0","1992-10-23","65","70","54"
"JA000047649","34.767","136.15","161.0","1992-10-24","59","65",
"JA000047649","34.767","136.15","161.0","1992-10-25","57","65",
"JA000047649","34.767","136.15","161.0","1992-10-26","55","64",
"JA000047649","34.767","136.15","161.0","1992-10-27","52","66",
"JA000047649","34.767","136.15","161.0","1992-10-28","55","69","39"
"JA000047649","34.767","136.15","161.0","1992-10-29","56","68","47"
"JA000047649","34.767","136.15","161.0","1992-10-30","59","74","48"
"JA000047649","34.767","136.15","161.0","1992-10-31","53","66",
"JA000047649","34.767","136.15","161.0","1992-11-01","49","63",
"JA000047649","34.767","136.15","161.0","1992-11-02","44","57",
"JA000047649","34.767","136.15","161.0","1992-11-03","55","66","33"
"JA000047649","34.767","136.15","161.0","1992-11-04","54","69",
"JA000047649","34.767","136.15","161.0","1992-11-05","62","70","42"
"JA000047649","34.767","136.15","161.0","1992-11-06","60","62","59"
"JA000047649","34.767","136.15","161.0","1992-11-07","57","62",
"JA000047649","34.767","136.15","161.0","1992-11-08","58","67","49"
"JA000047649","34.767","136.15","161.0","1992-11-09","56","58",
"JA000047649","34.767","136.15","161.0","1992-11-10","51","66",
"JA000047649","34.767","136.15","161.0","1992-11-11","47","57",
"JA000047649","34.767","136.15","161.0","1992-11-12","49","62","36"
"JA000047649","34.767","136.15","161.0","1992-11-13","53","61","41"
"JA000047649","34.767","136.15","161.0","1992-11-14","50","65",
"JA000047649","34.767","136.15","161.0","1992-11-15","54","66","41"
"JA000047649","34.767","136.15","161.0","1992-11-16","49","63",
"JA000047649","34.767","136.15","161.0","1992-11-17","45","60",
"JA000047649","34.767","136.15","161.0","1992-11-18","46","63",
"JA000047649","34.767","136.15","161.0","1992-11-19","58","67","35"
"JA000047649","34.767","136.15","161.0","1992-11-20","54","63",
"JA000047649","34.767","136.15","161.0","1992-11-21","42","51",
"JA000047649","34.767","136.15","161.0","1992-11-22","42","56","32"
"JA000047649","34.767","136.15","161.0","1992-11-23","47","62","33"
"JA000047649","34.767","136.15","161.0","1992-11-24","47","62","36"
"JA000047649","34.767","136.15","161.0","1992-11-25","50","64","37"
"JA000047649","34.767","136.15","161.0","1992-11-26","43","52",
"JA000047649","34.767","136.15","161.0","1992-11-27","36","44",
"JA000047649","34.767","136.15","161.0","1992-11-28","42","50","30"
"JA000047649","34.767","136.15","161.0","1992-11-29","45","61","36"
"JA000047649","34.767","136.15","161.0","1992-11-30","53","62","35"
"JA000047649","34.767","136.15","161.0","1992-12-01","54","57","47"
"JA000047649","34.767","136.15","161.0","1992-12-02","46","52",
"JA000047649","34.767","136.15","161.0","1992-12-03","41","54",
"JA000047649","34.767","136.15","161.0","1992-12-04","43","54",
"JA000047649","34.767","136.15","161.0","1992-12-05","39","53",
"JA000047649","34.767","136.15","161.0","1992-12-06","52","59","30"
"JA000047649","34.767","136.15","161.0","1992-12-07","59",,"50"
"JA000047649","34.767","136.15","161.0","1992-12-08","54","60",
"JA000047649","34.767","136.15","161.0","1992-12-09","48","60",
"JA000047649","34.767","136.15","161.0","1992-12-10","50","63","40"
"JA000047649","34.767","136.15","161.0","1992-12-11","41","49",
"JA000047649","34.767","136.15","161.0","1992-12-12","40","50",
"JA000047649","34.767","136.15","161.0","1992-12-13","45","53","31"
"JA000047649","34.767","136.15","161.0","1992-12-14","38","48",
"JA000047649","34.767","136.15","161.0","1992-12-15","35","46",
"JA000047649","34.767","136.15","161.0","1992-12-16","36","49",
"JA000047649","34.767","136.15","161.0","1992-12-17","44","50",
"JA000047649","34.767","136.15","161.0","1992-12-18","39","45",
"JA000047649","34.767","136.15","161.0","1992-12-19","38","50","31"
"JA000047649","34.767","136.15","161.0","1992-12-20","42","46","32"
"JA000047649","34.767","136.15","161.0","1992-12-21","48","59","40"
"JA000047649","34.767","136.15","161.0","1992-12-22","44","55",
"JA000047649","34.767","136.15","161.0","1992-12-23","38","48",
"JA000047649","34.767","136.15","161.0","1992-12-24","35","43",
"JA000047649","34.767","136.15","161.0","1992-12-25","39","45","31"
"JA000047649","34.767","136.15","161.0","1992-12-26","37","48",
"JA000047649","34.767","136.15","161.0","1992-12-27","46","55","29"
"JA000047649","34.767","136.15","161.0","1992-12-28","50",,"43"
"JA000047649","34.767","136.15","161.0","1992-12-29","43","55",
"JA000047649","34.767","136.15","161.0","1992-12-30","44","52","31"
"JA000047649","34.767","136.15","161.0","1992-12-31","41","49",
"JA000047649","34.767","136.15","161.0","1993-01-01","36","50",
"JA000047649","34.767","136.15","161.0","1993-01-02","36","51",
"JA000047649","34.767","136.15","161.0","1993-01-03","44","56","27"
"JA000047649","34.767","136.15","161.0","1993-01-04","41","48",
"JA000047649","34.767","136.15","161.0","1993-01-05","37","47",
"JA000047649","34.767","136.15","161.0","1993-01-06","41","46","28"
"JA000047649","34.767","136.15","161.0","1993-01-07","47",,"39"
"JA000047649","34.767","136.15","161.0","1993-01-08","39","51",
"JA000047649","34.767","136.15","161.0","1993-01-09","41","43","29"
"JA000047649","34.767","136.15","161.0","1993-01-10","43","47",
"JA000047649","34.767","136.15","161.0","1993-01-11","42","52",
"JA000047649","34.767","136.15","161.0","1993-01-12","39","50",
"JA000047649","34.767","136.15","161.0","1993-01-13","42","47","30"
"JA000047649","34.767","136.15","161.0","1993-01-14","43","44","40"
"JA000047649","34.767","136.15","161.0","1993-01-15","45","46","42"
"JA000047649","34.767","136.15","161.0","1993-01-16","44","50",
"JA000047649","34.767","136.15","161.0","1993-01-17","36","43",
"JA000047649","34.767","136.15","161.0","1993-01-18","39","48","30"
"JA000047649","34.767","136.15","161.0","1993-01-19","34","45",
"JA000047649","34.767","136.15","161.0","1993-01-20","37","46","26"
"JA000047649","34.767","136.15","161.0","1993-01-21","35","41",
"JA000047649","34.767","136.15","161.0","1993-01-22","34","46",
"JA000047649","34.767","136.15","161.0","1993-01-23","39","46",
"JA000047649","34.767","136.15","161.0","1993-01-24","42","46","36"
"JA000047649","34.767","136.15","161.0","1993-01-25","42","46",
"JA000047649","34.767","136.15","161.0","1993-01-26","38","52",
"JA000047649","34.767","136.15","161.0","1993-01-27","38","50","29"
"JA000047649","34.767","136.15","161.0","1993-01-28","33","38",
"JA000047649","34.767","136.15","161.0","1993-01-29","36","45",
"JA000047649","34.767","136.15","161.0","1993-01-30","41","49",
"JA000047649","34.767","136.15","161.0","1993-01-31","42","50",
"JA000047649","34.767","136.15","161.0","1993-02-01","34","41",
"JA000047649","34.767","136.15","161.0","1993-02-02","33","37","31"
"JA000047649","34.767","136.15","161.0","1993-02-03","37","45","31"
"JA000047649","34.767","136.15","161.0","1993-02-04","40","52",
"JA000047649","34.767","136.15","161.0","1993-02-05","38","54",
"JA000047649","34.767","136.15","161.0","1993-02-06","48","68","27"
"JA000047649","34.767","136.15","161.0","1993-02-07","48","71",
